Station,Year,Month,Year_Month,Tmax_C,Tmin_C,Frost_Day,Rain_mm
Whitby,2011,5,2011_5,16.7,7.5,2,29.3
Whitby,2011,6,2011_6,19.1,9.5,0,53
Whitby,2011,7,2011_7,18.6,11,0,66.1
Whitby,2011,8,2011_8,19.4,11,0,133.1
Whitby,2012,3,2012_3,13.1,4,1,22.3
Whitby,2012,4,2012_4,10.2,3.9,2,135.6
Whitby,2012,5,2012_5,13.2,6.3,1,55.6
Whitby,2012,6,2012_6,16.5,9.5,0,97
Whitby,2012,7,2012_7,18.9,11.4,0,72
Whitby,2012,8,2012_8,20.4,11.9,0,61.5
Whitby,2013,3,2013_3,4.7,0.7,8,46.4
Whitby,2013,4,2013_4,11.2,4.1,0,7.4
Whitby,2013,5,2013_5,14.5,5.9,0,97.4
Whitby,2013,6,2013_6,17.2,8.6,0,43.9
Whitby,2013,7,2013_7,22.4,12.6,0,21
Whitby,2013,8,2013_8,21.7,12.2,0,35.1
Whitby,2014,3,2014_3,11.4,3.4,6,31.7
Whitby,2014,4,2014_4,13,6,2,40.3
Whitby,2014,5,2014_5,15.8,8.1,1,100.1
Whitby,2014,6,2014_6,17.9,10.9,0,39.6
Whitby,2014,7,2014_7,20.8,12.2,0,40.7
Whitby,2014,8,2014_8,19,10.8,0,94.1
Whitby,2015,3,2015_3,9.9,3,3,16.1
Whitby,2015,4,2015_4,12.8,3.9,1,12.9
Whitby,2015,5,2015_5,15,6.6,0,60.2
Whitby,2015,6,2015_6,18.1,8.4,0,30.2
Whitby,2015,7,2015_7,19.5,11.2,0,62.3
Whitby,2015,8,2015_8,20.4,11.8,0,53.9
Whitby,2016,3,2016_3,9.3,2.6,3,90.1
Whitby,2016,4,2016_4,10.8,3.7,1,63.8
Whitby,2016,5,2016_5,14.3,7,0,41.9
Whitby,2016,6,2016_6,16.3,9.8,0,63.5
Whitby,2016,7,2016_7,21.2,12.8,0,31.3
Whitby,2016,8,2016_8,20.5,12.6,0,66.4
Whitby,2017,3,2017_3,12.1,4.6,3,28.8
Whitby,2017,4,2017_4,13.2,5.1,0,21.3
Whitby,2017,5,2017_5,16.6,8.9,0,29.2
Whitby,2017,6,2017_6,19.8,11.5,0,135.3
Whitby,2017,7,2017_7,19.8,11.8,0,61.6
Whitby,2017,8,2017_8,20,11.5,0,55.6
Whitby,2018,3,2018_3,7.4,1.5,9,110.8
Whitby,2018,4,2018_4,13.4,5.8,0,77.1
Whitby,2018,5,2018_5,17,7.8,0,30.1
Whitby,2018,6,2018_6,18,10.3,0,9.9
Whitby,2018,7,2018_7,22.3,13.3,0,34.1
Whitby,2018,8,2018_8,21.2,12.3,0,20.8
Whitby,2019,3,2019_3,12.2,4.2,0,53.4
Whitby,2019,4,2019_4,12,4.2,2,19.5
Whitby,2019,5,2019_5,14.7,6.9,0,25.7
Whitby,2019,6,2019_6,18,10.2,0,97.3
Whitby,2019,7,2019_7,21.8,13.4,0,38.8
Whitby,2019,8,2019_8,21.6,13.1,0,35.9
Whitby,2020,3,2020_3,10.4,2.5,5,14.3
Whitby,2020,4,2020_4,13.9,4.9,1,4.4
Whitby,2020,5,2020_5,17.3,6.9,2,9.6
Whitby,2020,6,2020_6,17.8,10.3,0,102.2
Whitby,2020,7,2020_7,19.4,11.4,0,41.7
Whitby,2020,8,2020_8,19.5,12.8,0,131.5
Whitby,2021,3,2021_3,11.2,4.4,2,22.2
Whitby,2021,4,2021_4,10.2,1.1,14,11
Whitby,2021,5,2021_5,13.6,5.4,2,71.1
Whitby,2021,6,2021_6,19.4,10.8,0,37.9
Whitby,2021,7,2021_7,20.6,13.2,0,67.2
Whitby,2021,8,2021_8,19.2,12.8,0,44.8
Whitby,2022,3,2022_3,11.4,3.8,1,42.7
Whitby,2022,4,2022_4,12.4,4.7,3,24.4
Whitby,2022,5,2022_5,16.9,8.7,0,40.2
Whitby,2022,6,2022_6,20.1,10.6,0,19.4
Whitby,2022,7,2022_7,22.8,13.7,0,43.5
Whitby,2022,8,2022_8,22.2,12.6,0,15.7
Yeovilton,2002,3,2002_3,12.1,3.7,5,51.8
Yeovilton,2002,4,2002_4,14,4.5,3,63.5
Yeovilton,2002,5,2002_5,16,7.8,0,96.4
Yeovilton,2002,6,2002_6,18.2,10,0,32.1
Yeovilton,2002,7,2002_7,20.1,11.6,0,63.6
Yeovilton,2002,8,2002_8,21.3,11.9,0,46.8
Yeovilton,2003,3,2003_3,13.1,3,8,29
Yeovilton,2003,4,2003_4,15.2,3.9,6,31.6
Yeovilton,2003,5,2003_5,16.3,7.1,0,44
Yeovilton,2003,6,2003_6,21.1,10.7,0,47.2
Yeovilton,2003,7,2003_7,22.1,12.5,0,70
Yeovilton,2003,8,2003_8,24.6,13.1,0,11.6
Yeovilton,2004,3,2004_3,10.7,2.2,8,34.6
Yeovilton,2004,4,2004_4,13.7,4.9,2,59
Yeovilton,2004,5,2004_5,17.6,6.9,0,28
Yeovilton,2004,6,2004_6,20.7,10.7,0,35.8
Yeovilton,2004,7,2004_7,20.7,11.3,0,48.4
Yeovilton,2004,8,2004_8,22.3,12.9,0,95.5
Yeovilton,2005,3,2005_3,11.3,3.2,11,43.2
Yeovilton,2005,4,2005_4,13.7,4.7,3,85.6
Yeovilton,2005,5,2005_5,16.1,6.9,0,31.4
Yeovilton,2005,6,2005_6,21.2,10.9,0,112.9
Yeovilton,2005,7,2005_7,21.8,12.7,0,54.4
Yeovilton,2005,8,2005_8,21.9,10.4,0,41.9
Yeovilton,2006,3,2006_3,9.3,2.2,11,38.3
Yeovilton,2006,4,2006_4,13.3,4.3,6,19
Yeovilton,2006,5,2006_5,16.8,8.1,0,74.7
Yeovilton,2006,6,2006_6,21.8,10.2,0,32.7
Yeovilton,2006,7,2006_7,26,13.3,0,29.9
Yeovilton,2006,8,2006_8,21.4,12.9,0,49.8
Yeovilton,2007,3,2007_3,12,3,6,48.6
Yeovilton,2007,4,2007_4,17.8,5.3,1,3
Yeovilton,2007,5,2007_5,17.3,8.1,0,88.8
Yeovilton,2007,6,2007_6,19.8,11.6,0,102.8
Yeovilton,2007,7,2007_7,19.4,11.6,0,98.8
Yeovilton,2007,8,2007_8,20.6,10.9,0,54
Yeovilton,2008,3,2008_3,10.6,2.9,6,87.7
Yeovilton,2008,4,2008_4,13,3.7,6,49.6
Yeovilton,2008,5,2008_5,18.8,9.3,0,96
Yeovilton,2008,6,2008_6,19.2,9.6,0,26.8
Yeovilton,2008,7,2008_7,20.8,12.2,0,93.4
Yeovilton,2008,8,2008_8,19.6,13.4,0,61
Yeovilton,2009,3,2009_3,11.9,1.9,10,32.6
Yeovilton,2009,4,2009_4,14.5,5.1,1,33
Yeovilton,2009,5,2009_5,17.1,7.1,0,30.1
Yeovilton,2009,6,2009_6,20.8,10.5,0,52.4
Yeovilton,2009,7,2009_7,20.1,12.5,0,111.2
Yeovilton,2009,8,2009_8,20.4,12.5,0,40.6
Yeovilton,2010,3,2010_3,10.5,1.5,15,41.6
Yeovilton,2010,4,2010_4,14.5,3.4,6,37.8
Yeovilton,2010,5,2010_5,16.4,5.9,2,41.8
Yeovilton,2010,6,2010_6,21.6,9.8,0,31
Yeovilton,2010,7,2010_7,22.5,13,0,22.4
Yeovilton,2010,8,2010_8,20.8,11.3,0,72.6
Yeovilton,2011,3,2011_3,12.1,1.9,13,20
Yeovilton,2011,4,2011_4,17.9,5.7,0,5.8
Yeovilton,2011,5,2011_5,17.2,7.8,0,36.6
Yeovilton,2011,6,2011_6,18.9,9.7,0,71
Yeovilton,2011,7,2011_7,20.7,11.1,0,30.4
Yeovilton,2011,8,2011_8,20.1,11.6,0,70.2
Yeovilton,2012,3,2012_3,13.6,2.8,4,22.8
Yeovilton,2012,4,2012_4,12.1,2.8,8,136.6
Yeovilton,2012,5,2012_5,17.1,7.4,0,33.6
Yeovilton,2012,6,2012_6,17.7,11,0,118.2
Yeovilton,2012,7,2012_7,20,11.5,0,94.2
Yeovilton,2012,8,2012_8,20.7,13.6,0,105.8
Yeovilton,2013,3,2013_3,7.4,0,17,41.2
Yeovilton,2013,4,2013_4,12.1,3.4,8,18.6
Yeovilton,2013,5,2013_5,15.5,5.7,1,49.2
Yeovilton,2013,6,2013_6,19,10,0,25.7
Yeovilton,2013,7,2013_7,25.3,13,0,40.4
Yeovilton,2013,8,2013_8,22.4,12.3,0,15.2
Yeovilton,2014,3,2014_3,12.3,3.5,3,38.4
Yeovilton,2014,4,2014_4,14.7,5.7,0,62.2
Yeovilton,2014,5,2014_5,17.1,8.8,0,59.6
Yeovilton,2014,6,2014_6,20.7,11.1,0,79
Yeovilton,2014,7,2014_7,23.3,12.8,0,56.8
Yeovilton,2014,8,2014_8,19.8,11,0,74.6
Yeovilton,2015,3,2015_3,10.9,2.8,7,27.9
Yeovilton,2015,4,2015_4,15.5,4.2,4,25.8
Yeovilton,2015,5,2015_5,16,7.2,0,55.2
Yeovilton,2015,6,2015_6,20.1,9.5,0,23.8
Yeovilton,2015,7,2015_7,21.3,12,0,66.6
Yeovilton,2015,8,2015_8,20.2,11.5,0,95.6
Yeovilton,2016,3,2016_3,10.4,1.4,13,77
Yeovilton,2016,4,2016_4,12.8,3.4,6,45.2
Yeovilton,2016,5,2016_5,17.9,7.8,1,61
Yeovilton,2016,6,2016_6,19.4,11.7,0,111
Yeovilton,2016,7,2016_7,21.8,12.8,0,4.4
Yeovilton,2016,8,2016_8,22.8,12.5,0,35.2
Yeovilton,2017,3,2017_3,13.1,5.4,1,62
Yeovilton,2017,4,2017_4,14.6,3.8,2,12.2
Yeovilton,2017,5,2017_5,18.2,8.8,0,64.4
Yeovilton,2017,6,2017_6,21.2,11.7,0,60.6
Yeovilton,2017,7,2017_7,21.7,13.1,0,68
Yeovilton,2017,8,2017_8,20.7,11.6,0,41.8
Yeovilton,2018,3,2018_3,9.3,2.1,9,121.4
Yeovilton,2018,4,2018_4,14.2,7.2,0,58.4
Yeovilton,2018,5,2018_5,19,7.4,0,45.4
Yeovilton,2018,6,2018_6,22.8,11.6,0,5.6
Yeovilton,2018,7,2018_7,25.9,13.5,0,13.8
Yeovilton,2018,8,2018_8,22.6,12.8,0,53.8
Yeovilton,2019,3,2019_3,12.3,4.8,2,66
Yeovilton,2019,4,2019_4,14.8,4.7,2,49.4
Yeovilton,2019,5,2019_5,17.3,6.1,2,17.6
Yeovilton,2019,6,2019_6,19.4,10.4,0,71.2
Yeovilton,2019,7,2019_7,24,12.6,0,14.8
Yeovilton,2019,8,2019_8,22.6,12.4,0,38.4
Yeovilton,2020,3,2020_3,11.5,3,6,43.4
Yeovilton,2020,4,2020_4,17.5,5.3,3,39.8
Yeovilton,2020,5,2020_5,19.7,6.8,2,3.6
Yeovilton,2020,6,2020_6,20.5,11,0,101.4
Yeovilton,2020,7,2020_7,21.4,11.7,0,40.2
Yeovilton,2020,8,2020_8,22.4,13.9,0,90
Yeovilton,2021,3,2021_3,11.7,2.8,9,27.8
Yeovilton,2021,4,2021_4,12.9,0.7,15,17.2
Yeovilton,2021,5,2021_5,15.1,6.2,4,98.2
Yeovilton,2021,6,2021_6,20.6,11.3,0,42
Yeovilton,2021,7,2021_7,22.9,13.8,0,91
Yeovilton,2021,8,2021_8,20.7,12,0,30.2
Yeovilton,2022,3,2022_3,13.1,3.5,5,49.2
Yeovilton,2022,4,2022_4,14.9,3.8,6,21.2
Yeovilton,2022,5,2022_5,18.1,8.4,0,58.4
Yeovilton,2022,6,2022_6,20.6,9.5,0,70
Yeovilton,2022,7,2022_7,24.3,11.8,0,11.4
Yeovilton,2022,8,2022_8,25.7,12.8,0,15.4
